Variable,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,ResultValue
TotalCapacityAnnual,MINGEO,2051,,,,,,,,,280.11843
TotalCapacityAnnual,MINGEO,2052,,,,,,,,,290.29443
TotalCapacityAnnual,MINGEO,2053,,,,,,,,,300.81082
TotalCapacityAnnual,MINGEO,2054,,,,,,,,,313.05403
TotalCapacityAnnual,MINGEO,2055,,,,,,,,,325.70575
TotalCapacityAnnual,MINGEO,2056,,,,,,,,,345.14995
TotalCapacityAnnual,MINGEO,2057,,,,,,,,,358.66096
TotalCapacityAnnual,MINGEO,2058,,,,,,,,,372.62345
TotalCapacityAnnual,MINGEO,2059,,,,,,,,,387.05274
TotalCapacityAnnual,MINGEO,2060,,,,,,,,,401.96489
TotalCapacityAnnual,MINGEO,2061,,,,,,,,,412.59907
TotalCapacityAnnual,MINGEO,2062,,,,,,,,,423.47471
TotalCapacityAnnual,MINGEO,2063,,,,,,,,,434.59843
TotalCapacityAnnual,MINGEO,2064,,,,,,,,,445.97739
TotalCapacityAnnual,MINGEO,2065,,,,,,,,,457.53933
TotalCapacityAnnual,MINGEO,2066,,,,,,,,,468.20364
TotalCapacityAnnual,MINGEO,2067,,,,,,,,,478.80605
TotalCapacityAnnual,MINGEO,2068,,,,,,,,,489.65483
TotalCapacityAnnual,MINGEO,2069,,,,,,,,,500.7566
TotalCapacityAnnual,MINGEO,2070,,,,,,,,,512.11816
TotalCapacityAnnual,PWRGEO,2015,,,,,,,,,0.65346571
TotalCapacityAnnual,PWRGEO,2016,,,,,,,,,0.6910311
TotalCapacityAnnual,PWRGEO,2017,,,,,,,,,0.81676983
TotalCapacityAnnual,PWRGEO,2018,,,,,,,,,0.94681632
TotalCapacityAnnual,PWRGEO,2019,,,,,,,,,1.0713694
TotalCapacityAnnual,PWRGEO,2020,,,,,,,,,1.1953291
TotalCapacityAnnual,PWRGEO,2021,,,,,,,,,1.3898391
TotalCapacityAnnual,PWRGEO,2022,,,,,,,,,1.507454
TotalCapacityAnnual,PWRGEO,2023,,,,,,,,,1.6330714
TotalCapacityAnnual,PWRGEO,2024,,,,,,,,,1.6461765
TotalCapacityAnnual,PWRGEO,2025,,,,,,,,,1.6461765
TotalCapacityAnnual,PWRGEO,2026,,,,,,,,,1.724585
TotalCapacityAnnual,PWRGEO,2027,,,,,,,,,1.8873285
TotalCapacityAnnual,PWRGEO,2028,,,,,,,,,2.1749377
TotalCapacityAnnual,PWRGEO,2029,,,,,,,,,2.3522301
TotalCapacityAnnual,PWRGEO,2030,,,,,,,,,2.5411761
TotalCapacityAnnual,PWRGEO,2031,,,,,,,,,2.6610604
TotalCapacityAnnual,PWRGEO,2032,,,,,,,,,2.8820736
TotalCapacityAnnual,PWRGEO,2033,,,,,,,,,3.1196042
TotalCapacityAnnual,PWRGEO,2034,,,,,,,,,3.3747495
TotalCapacityAnnual,PWRGEO,2035,,,,,,,,,3.6076113
TotalCapacityAnnual,PWRGEO,2036,,,,,,,,,3.9260397
TotalCapacityAnnual,PWRGEO,2037,,,,,,,,,4.24242
TotalCapacityAnnual,PWRGEO,2038,,,,,,,,,4.3572068
TotalCapacityAnnual,PWRGEO,2039,,,,,,,,,4.7504543
TotalCapacityAnnual,PWRGEO,2040,,,,,,,,,4.5416112
TotalCapacityAnnual,PWRGEO,2041,,,,,,,,,4.8563823
TotalCapacityAnnual,PWRGEO,2042,,,,,,,,,5.1888287
TotalCapacityAnnual,PWRGEO,2043,,,,,,,,,5.5672427
TotalCapacityAnnual,PWRGEO,2044,,,,,,,,,5.9829732
TotalCapacityAnnual,PWRGEO,2045,,,,,,,,,6.422032
TotalCapacityAnnual,PWRGEO,2046,,,,,,,,,6.8950658
TotalCapacityAnnual,PWRGEO,2047,,,,,,,,,7.2907473
TotalCapacityAnnual,PWRGEO,2048,,,,,,,,,7.7085573
TotalCapacityAnnual,PWRGEO,2049,,,,,,,,,8.1497319
TotalCapacityAnnual,PWRGEO,2050,,,,,,,,,8.6350252
TotalCapacityAnnual,PWRGEO,2051,,,,,,,,,8.9496192
TotalCapacityAnnual,PWRGEO,2052,,,,,,,,,9.2747364
TotalCapacityAnnual,PWRGEO,2053,,,,,,,,,9.6107291
TotalCapacityAnnual,PWRGEO,2054,,,,,,,,,10.001892
TotalCapacityAnnual,PWRGEO,2055,,,,,,,,,10.406108
TotalCapacityAnnual,PWRGEO,2056,,,,,,,,,11.027338
TotalCapacityAnnual,PWRGEO,2057,,,,,,,,,11.459007
TotalCapacityAnnual,PWRGEO,2058,,,,,,,,,11.9051
TotalCapacityAnnual,PWRGEO,2059,,,,,,,,,12.366108
TotalCapacityAnnual,PWRGEO,2060,,,,,,,,,12.842542
TotalCapacityAnnual,PWRGEO,2061,,,,,,,,,13.182298
TotalCapacityAnnual,PWRGEO,2062,,,,,,,,,13.529768
TotalCapacityAnnual,PWRGEO,2063,,,,,,,,,13.885164
TotalCapacityAnnual,PWRGEO,2064,,,,,,,,,14.248715
TotalCapacityAnnual,PWRGEO,2065,,,,,,,,,14.618113
TotalCapacityAnnual,PWRGEO,2066,,,,,,,,,14.958831
TotalCapacityAnnual,PWRGEO,2067,,,,,,,,,15.297572
TotalCapacityAnnual,PWRGEO,2068,,,,,,,,,15.644184
TotalCapacityAnnual,PWRGEO,2069,,,,,,,,,15.998879
TotalCapacityAnnual,PWRGEO,2070,,,,,,,,,16.361874
TotalCapacityAnnual,MINSOL,2015,,,,,,,,,0.25364054
TotalCapacityAnnual,MINSOL,2016,,,,,,,,,0.25364054
TotalCapacityAnnual,MINSOL,2017,,,,,,,,,0.25364054
TotalCapacityAnnual,MINSOL,2018,,,,,,,,,0.25364054
TotalCapacityAnnual,MINSOL,2019,,,,,,,,,0.25364054
TotalCapacityAnnual,MINSOL,2020,,,,,,,,,0.25364054
TotalCapacityAnnual,MINSOL,2021,,,,,,,,,0.25364054
TotalCapacityAnnual,MINSOL,2022,,,,,,,,,0.25364054
TotalCapacityAnnual,MINSOL,2023,,,,,,,,,0.25364054
TotalCapacityAnnual,MINSOL,2024,,,,,,,,,3.5358588
TotalCapacityAnnual,MINSOL,2025,,,,,,,,,7.4152113
TotalCapacityAnnual,MINSOL,2026,,,,,,,,,10.318154
TotalCapacityAnnual,MINSOL,2027,,,,,,,,,11.265862
TotalCapacityAnnual,MINSOL,2028,,,,,,,,,11.413862
TotalCapacityAnnual,MINSOL,2029,,,,,,,,,13.463564
TotalCapacityAnnual,MINSOL,2030,,,,,,,,,14.832298
TotalCapacityAnnual,MINSOL,2031,,,,,,,,,20.289663
TotalCapacityAnnual,MINSOL,2032,,,,,,,,,22.005816
TotalCapacityAnnual,MINSOL,2033,,,,,,,,,23.850225
TotalCapacityAnnual,MINSOL,2034,,,,,,,,,25.85039
TotalCapacityAnnual,MINSOL,2035,,,,,,,,,28.730647
TotalCapacityAnnual,MINSOL,2036,,,,,,,,,31.203223
TotalCapacityAnnual,MINSOL,2037,,,,,,,,,32.750622
TotalCapacityAnnual,MINSOL,2038,,,,,,,,,37.22852
TotalCapacityAnnual,MINSOL,2039,,,,,,,,,40.282061
TotalCapacityAnnual,MINSOL,2040,,,,,,,,,47.300839
TotalCapacityAnnual,MINSOL,2041,,,,,,,,,49.572921
TotalCapacityAnnual,MINSOL,2042,,,,,,,,,51.972587
TotalCapacityAnnual,MINSOL,2043,,,,,,,,,54.322645
TotalCapacityAnnual,MINSOL,2044,,,,,,,,,56.696148
TotalCapacityAnnual,MINSOL,2045,,,,,,,,,59.20284
TotalCapacityAnnual,MINSOL,2046,,,,,,,,,61.903502
TotalCapacityAnnual,MINSOL,2047,,,,,,,,,65.455907
TotalCapacityAnnual,MINSOL,2048,,,,,,,,,69.206981
TotalCapacityAnnual,MINSOL,2049,,,,,,,,,73.167821
TotalCapacityAnnual,MINSOL,2050,,,,,,,,,77.350127
TotalCapacityAnnual,MINSOL,2051,,,,,,,,,80.009162
TotalCapacityAnnual,MINSOL,2052,,,,,,,,,82.757143
TotalCapacityAnnual,MINSOL,2053,,,,,,,,,85.597047
TotalCapacityAnnual,MINSOL,2054,,,,,,,,,88.253832
TotalCapacityAnnual,MINSOL,2055,,,,,,,,,90.999269
TotalCapacityAnnual,MINSOL,2056,,,,,,,,,93.83638
TotalCapacityAnnual,MINSOL,2057,,,,,,,,,96.768283
TotalCapacityAnnual,MINSOL,2058,,,,,,,,,99.798156
TotalCapacityAnnual,MINSOL,2059,,,,,,,,,102.92932
TotalCapacityAnnual,MINSOL,2060,,,,,,,,,106.16527
TotalCapacityAnnual,MINSOL,2061,,,,,,,,,108.4729
TotalCapacityAnnual,MINSOL,2062,,,,,,,,,110.83292
TotalCapacityAnnual,MINSOL,2063,,,,,,,,,113.24678
TotalCapacityAnnual,MINSOL,2064,,,,,,,,,115.71602
TotalCapacityAnnual,MINSOL,2065,,,,,,,,,118.2582
TotalCapacityAnnual,MINSOL,2066,,,,,,,,,121.09457
TotalCapacityAnnual,MINSOL,2067,,,,,,,,,124.05902
TotalCapacityAnnual,MINSOL,2068,,,,,,,,,127.09235
TotalCapacityAnnual,MINSOL,2069,,,,,,,,,130.19641
TotalCapacityAnnual,MINSOL,2070,,,,,,,,,133.37311
TotalCapacityAnnual,PWRSOL,2015,,,,,,,,,0.024
TotalCapacityAnnual,PWRSOL,2016,,,,,,,,,0.024
TotalCapacityAnnual,PWRSOL,2017,,,,,,,,,0.024
TotalCapacityAnnual,PWRSOL,2018,,,,,,,,,0.024
TotalCapacityAnnual,PWRSOL,2019,,,,,,,,,0.024
TotalCapacityAnnual,PWRSOL,2020,,,,,,,,,0.024
TotalCapacityAnnual,PWRSOL,2021,,,,,,,,,0.024
TotalCapacityAnnual,PWRSOL,2022,,,,,,,,,0.024
TotalCapacityAnnual,PWRSOL,2023,,,,,,,,,0.024
TotalCapacityAnnual,PWRSOL,2024,,,,,,,,,0.33457037
TotalCapacityAnnual,PWRSOL,2025,,,,,,,,,0.70164284
TotalCapacityAnnual,PWRSOL,2026,,,,,,,,,0.97632537
TotalCapacityAnnual,PWRSOL,2027,,,,,,,,,1.0659995
TotalCapacityAnnual,PWRSOL,2028,,,,,,,,,1.0800036
TotalCapacityAnnual,PWRSOL,2029,,,,,,,,,1.2739507
TotalCapacityAnnual,PWRSOL,2030,,,,,,,,,1.4034631
TotalCapacityAnnual,PWRSOL,2031,,,,,,,,,1.9198505
TotalCapacityAnnual,PWRSOL,2032,,,,,,,,,2.0822364
TotalCapacityAnnual,PWRSOL,2033,,,,,,,,,2.2567583
TotalCapacityAnnual,PWRSOL,2034,,,,,,,,,2.4460181
TotalCapacityAnnual,PWRSOL,2035,,,,,,,,,2.7185541
TotalCapacityAnnual,PWRSOL,2036,,,,,,,,,2.9525144
TotalCapacityAnnual,PWRSOL,2037,,,,,,,,,3.0989326
TotalCapacityAnnual,PWRSOL,2038,,,,,,,,,3.5226406
TotalCapacityAnnual,PWRSOL,2039,,,,,,,,,3.811573
TotalCapacityAnnual,PWRSOL,2040,,,,,,,,,4.7065414
TotalCapacityAnnual,PWRSOL,2041,,,,,,,,,4.9326188
TotalCapacityAnnual,PWRSOL,2042,,,,,,,,,5.1713911
TotalCapacityAnnual,PWRSOL,2043,,,,,,,,,5.4052271
TotalCapacityAnnual,PWRSOL,2044,,,,,,,,,5.6413962
TotalCapacityAnnual,PWRSOL,2045,,,,,,,,,5.8908177
TotalCapacityAnnual,PWRSOL,2046,,,,,,,,,6.1595397
TotalCapacityAnnual,PWRSOL,2047,,,,,,,,,6.5130122
TotalCapacityAnnual,PWRSOL,2048,,,,,,,,,6.8862526
TotalCapacityAnnual,PWRSOL,2049,,,,,,,,,7.2803652
TotalCapacityAnnual,PWRSOL,2050,,,,,,,,,7.6965142
TotalCapacityAnnual,PWRSOL,2051,,,,,,,,,7.9610943
TotalCapacityAnnual,PWRSOL,2052,,,,,,,,,8.2345247
TotalCapacityAnnual,PWRSOL,2053,,,,,,,,,8.5171015
TotalCapacityAnnual,PWRSOL,2054,,,,,,,,,8.7814578
TotalCapacityAnnual,PWRSOL,2055,,,,,,,,,9.0546349
TotalCapacityAnnual,PWRSOL,2056,,,,,,,,,9.336934
TotalCapacityAnnual,PWRSOL,2057,,,,,,,,,9.628665
TotalCapacityAnnual,PWRSOL,2058,,,,,,,,,9.9301444
TotalCapacityAnnual,PWRSOL,2059,,,,,,,,,10.241703
TotalCapacityAnnual,PWRSOL,2060,,,,,,,,,10.563687
TotalCapacityAnnual,PWRSOL,2061,,,,,,,,,10.793301
TotalCapacityAnnual,PWRSOL,2062,,,,,,,,,11.028129
TotalCapacityAnnual,PWRSOL,2063,,,,,,,,,11.268313
TotalCapacityAnnual,PWRSOL,2064,,,,,,,,,11.514009
TotalCapacityAnnual,PWRSOL,2065,,,,,,,,,11.766961
TotalCapacityAnnual,PWRSOL,2066,,,,,,,,,12.049187
TotalCapacityAnnual,PWRSOL,2067,,,,,,,,,12.344156
TotalCapacityAnnual,PWRSOL,2068,,,,,,,,,12.645979
TotalCapacityAnnual,PWRSOL,2069,,,,,,,,,12.95484
TotalCapacityAnnual,PWRSOL,2070,,,,,,,,,13.270929
TotalCapacityAnnual,MINWND,2015,,,,,,,,,2.4946981
TotalCapacityAnnual,MINWND,2016,,,,,,,,,2.4946981
TotalCapacityAnnual,MINWND,2017,,,,,,,,,2.4946981
TotalCapacityAnnual,MINWND,2018,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2019,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2020,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2021,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2022,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2023,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2024,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2025,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2026,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2027,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2028,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2029,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2030,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2031,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2032,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2033,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2034,,,,,,,,,2.301656
TotalCapacityAnnual,MINWND,2035,,,,,,,,,6.2077746
TotalCapacityAnnual,MINWND,2036,,,,,,,,,6.2077746
TotalCapacityAnnual,MINWND,2037,,,,,,,,,11.227311
TotalCapacityAnnual,MINWND,2038,,,,,,,,,18.773702
TotalCapacityAnnual,MINWND,2039,,,,,,,,,18.773702
TotalCapacityAnnual,MINWND,2040,,,,,,,,,34.257333
TotalCapacityAnnual,MINWND,2041,,,,,,,,,35.018691
TotalCapacityAnnual,MINWND,2042,,,,,,,,,35.822802
TotalCapacityAnnual,MINWND,2043,,,,,,,,,36.12672
TotalCapacityAnnual,MINWND,2044,,,,,,,,,36.12672
TotalCapacityAnnual,MINWND,2045,,,,,,,,,36.12672
TotalCapacityAnnual,MINWND,2046,,,,,,,,,36.12672
TotalCapacityAnnual,MINWND,2047,,,,,,,,,38.199895
TotalCapacityAnnual,MINWND,2048,,,,,,,,,40.389012
TotalCapacityAnnual,MINWND,2049,,,,,,,,,42.700547
TotalCapacityAnnual,MINWND,2050,,,,,,,,,45.14133
TotalCapacityAnnual,MINWND,2051,,,,,,,,,46.693136
TotalCapacityAnnual,MINWND,2052,,,,,,,,,48.29685
TotalCapacityAnnual,MINWND,2053,,,,,,,,,49.95421
TotalCapacityAnnual,MINWND,2054,,,,,,,,,50.84448
TotalCapacityAnnual,MINWND,2055,,,,,,,,,51.764456
TotalCapacityAnnual,MINWND,2056,,,,,,,,,52.715152
TotalCapacityAnnual,MINWND,2057,,,,,,,,,53.697611
TotalCapacityAnnual,MINWND,2058,,,,,,,,,54.7129
TotalCapacityAnnual,MINWND,2059,,,,,,,,,55.762132
TotalCapacityAnnual,MINWND,2060,,,,,,,,,56.846475
TotalCapacityAnnual,MINWND,2061,,,,,,,,,57.619744
TotalCapacityAnnual,MINWND,2062,,,,,,,,,58.410572
TotalCapacityAnnual,MINWND,2063,,,,,,,,,59.219437
TotalCapacityAnnual,MINWND,2064,,,,,,,,,60.046863
TotalCapacityAnnual,MINWND,2065,,,,,,,,,60.94076
TotalCapacityAnnual,MINWND,2066,,,,,,,,,62.551866
TotalCapacityAnnual,MINWND,2067,,,,,,,,,64.384904
TotalCapacityAnnual,MINWND,2068,,,,,,,,,66.260535
TotalCapacityAnnual,MINWND,2069,,,,,,,,,68.179905
TotalCapacityAnnual,MINWND,2070,,,,,,,,,70.14419
TotalCapacityAnnual,PWRWND,2015,,,,,,,,,0.336
TotalCapacityAnnual,PWRWND,2016,,,,,,,,,0.336
TotalCapacityAnnual,PWRWND,2017,,,,,,,,,0.336
TotalCapacityAnnual,PWRWND,2018,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2019,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2020,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2021,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2022,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2023,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2024,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2025,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2026,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2027,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2028,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2029,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2030,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2031,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2032,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2033,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2034,,,,,,,,,0.31
TotalCapacityAnnual,PWRWND,2035,,,,,,,,,0.83609806
TotalCapacityAnnual,PWRWND,2036,,,,,,,,,0.83609806
TotalCapacityAnnual,PWRWND,2037,,,,,,,,,1.5121575
TotalCapacityAnnual,PWRWND,2038,,,,,,,,,2.5285479
TotalCapacityAnnual,PWRWND,2039,,,,,,,,,2.5285479
TotalCapacityAnnual,PWRWND,2040,,,,,,,,,4.6139706
TotalCapacityAnnual,PWRWND,2041,,,,,,,,,4.7165146
TotalCapacityAnnual,PWRWND,2042,,,,,,,,,4.8248168
TotalCapacityAnnual,PWRWND,2043,,,,,,,,,4.8657502
TotalCapacityAnnual,PWRWND,2044,,,,,,,,,4.8657502
TotalCapacityAnnual,PWRWND,2045,,,,,,,,,4.8657502
TotalCapacityAnnual,PWRWND,2046,,,,,,,,,4.8657502
TotalCapacityAnnual,PWRWND,2047,,,,,,,,,5.144977
TotalCapacityAnnual,PWRWND,2048,,,,,,,,,5.4398196
TotalCapacityAnnual,PWRWND,2049,,,,,,,,,5.7511503
TotalCapacityAnnual,PWRWND,2050,,,,,,,,,6.0798886
TotalCapacityAnnual,PWRWND,2051,,,,,,,,,6.2888946
TotalCapacityAnnual,PWRWND,2052,,,,,,,,,6.5048919
TotalCapacityAnnual,PWRWND,2053,,,,,,,,,6.7281145
TotalCapacityAnnual,PWRWND,2054,,,,,,,,,6.848021
TotalCapacityAnnual,PWRWND,2055,,,,,,,,,6.9719286
TotalCapacityAnnual,PWRWND,2056,,,,,,,,,7.0999736
TotalCapacityAnnual,PWRWND,2057,,,,,,,,,7.2322968
TotalCapacityAnnual,PWRWND,2058,,,,,,,,,7.3690416
TotalCapacityAnnual,PWRWND,2059,,,,,,,,,7.5103581
TotalCapacityAnnual,PWRWND,2060,,,,,,,,,7.6564035
TotalCapacityAnnual,PWRWND,2061,,,,,,,,,7.7605518
TotalCapacityAnnual,PWRWND,2062,,,,,,,,,7.8670649
TotalCapacityAnnual,PWRWND,2063,,,,,,,,,7.9760075
TotalCapacityAnnual,PWRWND,2064,,,,,,,,,8.0874499
TotalCapacityAnnual,PWRWND,2065,,,,,,,,,8.2078449
TotalCapacityAnnual,PWRWND,2066,,,,,,,,,8.4248377
TotalCapacityAnnual,PWRWND,2067,,,,,,,,,8.6717216
TotalCapacityAnnual,PWRWND,2068,,,,,,,,,8.9243422
TotalCapacityAnnual,PWRWND,2069,,,,,,,,,9.1828538
TotalCapacityAnnual,PWRWND,2070,,,,,,,,,9.4474147
Demand,S101,ELC003,2015,,,,,,,,3.1443322
Demand,S101,ELC003,2016,,,,,,,,3.2844266
Demand,S101,ELC003,2017,,,,,,,,3.5459628
Demand,S101,ELC003,2018,,,,,,,,3.8074979
Demand,S101,ELC003,2019,,,,,,,,4.0690341
Demand,S101,ELC003,2020,,,,,,,,4.3305692
Demand,S101,ELC003,2021,,,,,,,,4.5648685
Demand,S101,ELC003,2022,,,,,,,,4.8157975
Demand,S101,ELC003,2023,,,,,,,,5.0842832
Demand,S101,ELC003,2024,,,,,,,,5.3713332
Demand,S101,ELC003,2025,,,,,,,,5.6780344
Demand,S101,ELC003,2026,,,,,,,,6.0736878
Demand,S101,ELC003,2027,,,,,,,,6.496599
Demand,S101,ELC003,2028,,,,,,,,6.9485736
Demand,S101,ELC003,2029,,,,,,,,7.4315233
Demand,S101,ELC003,2030,,,,,,,,7.9474941
Demand,S101,ELC003,2031,,,,,,,,8.5166664
Demand,S101,ELC003,2032,,,,,,,,9.130081
Demand,S101,ELC003,2033,,,,,,,,9.7907563
Demand,S101,ELC003,2034,,,,,,,,10.501973
Demand,S101,ELC003,2035,,,,,,,,11.508865
Demand,S101,ELC003,2036,,,,,,,,12.398871
Demand,S101,ELC003,2037,,,,,,,,13.355958
Demand,S101,ELC003,2038,,,,,,,,14.38523
Demand,S101,ELC003,2039,,,,,,,,15.492187
Demand,S101,ELC003,2040,,,,,,,,16.68275
Demand,S101,ELC003,2041,,,,,,,,17.663626
Demand,S101,ELC003,2042,,,,,,,,18.702037
Demand,S101,ELC003,2043,,,,,,,,19.801343
Demand,S101,ELC003,2044,,,,,,,,20.965129
Demand,S101,ELC003,2045,,,,,,,,22.197153
Demand,S101,ELC003,2046,,,,,,,,23.526661
Demand,S101,ELC003,2047,,,,,,,,24.933954
Demand,S101,ELC003,2048,,,,,,,,26.423585
Demand,S101,ELC003,2049,,,,,,,,28.000371
Demand,S101,ELC003,2050,,,,,,,,29.669406
Demand,S101,ELC003,2051,,,,,,,,30.717782
Demand,S101,ELC003,2052,,,,,,,,31.802283
Demand,S101,ELC003,2053,,,,,,,,32.924156
Demand,S101,ELC003,2054,,,,,,,,34.084634
Demand,S101,ELC003,2055,,,,,,,,35.285009
Demand,S101,ELC003,2056,,,,,,,,36.526678
Demand,S101,ELC003,2057,,,,,,,,37.811088
Demand,S101,ELC003,2058,,,,,,,,39.139714
Demand,S101,ELC003,2059,,,,,,,,40.514101
Demand,S101,ELC003,2060,,,,,,,,41.935869
Demand,S101,ELC003,2061,,,,,,,,42.962913
Demand,S101,ELC003,2062,,,,,,,,44.014332
Demand,S101,ELC003,2063,,,,,,,,45.090808
Demand,S101,ELC003,2064,,,,,,,,46.19308
Demand,S101,ELC003,2065,,,,,,,,47.321876
Demand,S101,ELC003,2066,,,,,,,,48.477912
Demand,S101,ELC003,2067,,,,,,,,49.661882
Demand,S101,ELC003,2068,,,,,,,,50.874559
Demand,S101,ELC003,2069,,,,,,,,52.116736
Demand,S101,ELC003,2070,,,,,,,,53.389228
Demand,S102,ELC003,2015,,,,,,,,3.8755294
Demand,S102,ELC003,2016,,,,,,,,4.0482019
Demand,S102,ELC003,2017,,,,,,,,4.370557
Demand,S102,ELC003,2018,,,,,,,,4.6929106
Demand,S102,ELC003,2019,,,,,,,,5.0152656
Demand,S102,ELC003,2020,,,,,,,,5.3376193
Demand,S102,ELC003,2021,,,,,,,,5.6264037
Demand,S102,ELC003,2022,,,,,,,,5.9356848
Demand,S102,ELC003,2023,,,,,,,,6.2666054
Demand,S102,ELC003,2024,,,,,,,,6.6204073
Demand,S102,ELC003,2025,,,,,,,,6.9984302
Demand,S102,ELC003,2026,,,,,,,,7.4860906
Demand,S102,ELC003,2027,,,,,,,,8.0073474
Demand,S102,ELC003,2028,,,,,,,,8.5644263
Demand,S102,ELC003,2029,,,,,,,,9.1596833
Demand,S102,ELC003,2030,,,,,,,,9.7956402
Demand,S102,ELC003,2031,,,,,,,,10.49717
Demand,S102,ELC003,2032,,,,,,,,11.253231
Demand,S102,ELC003,2033,,,,,,,,12.067543
Demand,S102,ELC003,2034,,,,,,,,12.944149
Demand,S102,ELC003,2035,,,,,,,,14.185188
Demand,S102,ELC003,2036,,,,,,,,15.282161
Demand,S102,ELC003,2037,,,,,,,,16.461813
Demand,S102,ELC003,2038,,,,,,,,17.730436
Demand,S102,ELC003,2039,,,,,,,,19.09481
Demand,S102,ELC003,2040,,,,,,,,20.562232
Demand,S102,ELC003,2041,,,,,,,,21.771205
Demand,S102,ELC003,2042,,,,,,,,23.051093
Demand,S102,ELC003,2043,,,,,,,,24.406037
Demand,S102,ELC003,2044,,,,,,,,25.840454
Demand,S102,ELC003,2045,,,,,,,,27.358979
Demand,S102,ELC003,2046,,,,,,,,28.997657
Demand,S102,ELC003,2047,,,,,,,,30.732208
Demand,S102,ELC003,2048,,,,,,,,32.568245
Demand,S102,ELC003,2049,,,,,,,,34.511704
Demand,S102,ELC003,2050,,,,,,,,36.568864
Demand,S102,ELC003,2051,,,,,,,,37.861034
Demand,S102,ELC003,2052,,,,,,,,39.19773
Demand,S102,ELC003,2053,,,,,,,,40.580488
Demand,S102,ELC003,2054,,,,,,,,42.010829
Demand,S102,ELC003,2055,,,,,,,,43.490344
Demand,S102,ELC003,2056,,,,,,,,45.020757
Demand,S102,ELC003,2057,,,,,,,,46.603849
Demand,S102,ELC003,2058,,,,,,,,48.24144
Demand,S102,ELC003,2059,,,,,,,,49.935433
Demand,S102,ELC003,2060,,,,,,,,51.687825
Demand,S102,ELC003,2061,,,,,,,,52.953703
Demand,S102,ELC003,2062,,,,,,,,54.249624
Demand,S102,ELC003,2063,,,,,,,,55.576428
Demand,S102,ELC003,2064,,,,,,,,56.935028
Demand,S102,ELC003,2065,,,,,,,,58.326318
Demand,S102,ELC003,2066,,,,,,,,59.751184
Demand,S102,ELC003,2067,,,,,,,,61.21048
Demand,S102,ELC003,2068,,,,,,,,62.705158
Demand,S102,ELC003,2069,,,,,,,,64.236197
Demand,S102,ELC003,2070,,,,,,,,65.8046
Demand,S103,ELC003,2015,,,,,,,,3.0974065
Demand,S103,ELC003,2016,,,,,,,,3.2354101
Demand,S103,ELC003,2017,,,,,,,,3.4930432
Demand,S103,ELC003,2018,,,,,,,,3.7506752
Demand,S103,ELC003,2019,,,,,,,,4.0083082
Demand,S103,ELC003,2020,,,,,,,,4.2659402
Demand,S103,ELC003,2021,,,,,,,,4.4967429
Demand,S103,ELC003,2022,,,,,,,,4.7439271
Demand,S103,ELC003,2023,,,,,,,,5.0084059
Demand,S103,ELC003,2024,,,,,,,,5.291172
Demand,S103,ELC003,2025,,,,,,,,5.5932961
Demand,S103,ELC003,2026,,,,,,,,5.9830447
Demand,S103,ELC003,2027,,,,,,,,6.3996444
Demand,S103,ELC003,2028,,,,,,,,6.8448738
Demand,S103,ELC003,2029,,,,,,,,7.320616
Demand,S103,ELC003,2030,,,,,,,,7.8288865
Demand,S103,ELC003,2031,,,,,,,,8.3895646
Demand,S103,ELC003,2032,,,,,,,,8.9938247
Demand,S103,ELC003,2033,,,,,,,,9.6446401
